date,years,spread_bp
2026-07-24,5.0,53.531
2026-07-24,7.0,71.879
2026-07-24,10.0,93.456
2026-07-27,3.0,32.245
2026-07-27,5.0,52.977
2026-07-27,7.0,71.591
2026-07-27,10.0,92.802
2026-07-28,3.0,32.397
2026-07-28,5.0,53.159
2026-07-28,7.0,71.846
2026-07-28,10.0,93.208
2026-07-29,3.0,33.58
2026-07-29,5.0,54.7
2026-07-29,7.0,72.726
2026-07-29,10.0,94.022
2026-07-30,3.0,32.284
2026-07-30,5.0,53.101
2026-07-30,7.0,71.593
2026-07-30,10.0,92.926
2026-07-31,3.0,32.283
2026-07-31,5.0,52.845
2026-07-31,7.0,71.541
2026-07-31,10.0,92.665
2026-08-03,3.0,30.737
2026-08-03,5.0,51.339
2026-08-03,7.0,69.927
2026-08-03,10.0,91.228
2026-08-04,3.0,30.159
2026-08-04,5.0,50.66
2026-08-04,7.0,69.218
2026-08-04,10.0,90.663
2026-08-05,3.0,30.585
2026-08-05,5.0,51.125
2026-08-05,7.0,69.663
2026-08-05,10.0,91.191
2026-08-06,3.0,30.568
2026-08-06,5.0,51.203
2026-08-06,7.0,69.47
2026-08-06,10.0,91.145
2026-08-07,3.0,30.253
2026-08-07,5.0,50.833
2026-08-07,7.0,69.114
2026-08-07,10.0,90.878
2026-08-10,3.0,31.198
2026-08-10,5.0,51.789
2026-08-10,7.0,69.99
2026-08-10,10.0,91.78
2026-08-11,3.0,30.892
2026-08-11,5.0,51.574
2026-08-11,7.0,69.944
2026-08-11,10.0,91.648
2026-08-12,3.0,30.626
2026-08-12,5.0,51.241
2026-08-12,7.0,69.539
2026-08-12,10.0,91.4
2026-08-13,3.0,30.133
2026-08-13,5.0,50.665
2026-08-13,7.0,68.979
2026-08-13,10.0,90.895
2026-08-14,3.0,30.204
2026-08-14,5.0,50.824
2026-08-14,7.0,69.172
2026-08-14,10.0,90.998
2026-08-17,3.0,30.74
2026-08-17,5.0,51.37
2026-08-17,7.0,69.754
2026-08-17,10.0,91.695
2026-08-18,3.0,31.218
2026-08-18,5.0,51.82
2026-08-18,7.0,70.253
2026-08-18,10.0,92.157
2026-08-19,3.0,30.512
2026-08-19,5.0,51.035
2026-08-19,7.0,69.415
2026-08-19,10.0,91.405
2026-08-20,3.0,31.014
2026-08-20,5.0,51.473
2026-08-20,7.0,69.823
2026-08-20,10.0,91.833
2026-08-21,3.0,30.33
2026-08-21,5.0,50.894
2026-08-21,7.0,69.242
2026-08-21,10.0,91.219
2026-08-24,3.0,30.145
2026-08-24,5.0,50.658
2026-08-24,7.0,69.05
2026-08-24,10.0,91.086
2026-08-25,3.0,29.872
2026-08-25,5.0,50.249
2026-08-25,7.0,68.654
2026-08-25,10.0,90.753
2026-08-26,3.0,29.616
2026-08-26,5.0,49.981
2026-08-26,7.0,68.31
2026-08-26,10.0,90.415
2026-08-27,3.0,29.779
2026-08-27,5.0,50.149
2026-08-27,7.0,68.497
2026-08-27,10.0,90.584
2026-08-28,3.0,29.73
2026-08-28,5.0,50.274
2026-08-28,7.0,68.7
2026-08-28,10.0,90.736
2026-08-31,3.0,29.698
2026-08-31,5.0,50.267
2026-08-31,7.0,68.698
2026-08-31,10.0,90.771
